claw_length_cm,size_cm,tail_length_cm,species
6.826,65.951,2.058,two_toed
6.567,61.307,1.781,two_toed
8.032,63.374,3.32,two_toed
5.654,61.797,2.41,two_toed
5.125,63.846,1.379,two_toed
7.865,61.811,2.613,two_toed
4.786,64.074,1.766,two_toed
6.29,61.477,3.489,two_toed
4.762,60.855,0.847,two_toed
6.251,63.219,3.077,two_toed
6.336,62.831,3.866,two_toed
5.2,61.019,1.465,two_toed
6.226,63.846,1.972,two_toed
7.449,63.35,2.571,two_toed
6.182,62.798,1.176,two_toed
5.902,63.414,2.072,two_toed
5.545,63.966,1.634,two_toed
5.945,61.531,1.156,two_toed
5.109,62.526,3.791,two_toed
3.631,63.93,1.46,two_toed
5.604,64.233,2.687,two_toed
5.775,62.621,2.486,two_toed
5.855,62.834,2.434,two_toed
5.549,64.537,1.249,two_toed
6.654,62.862,0.292,two_toed
6.987,63.825,3.989,two_toed
6.383,63.803,1.595,two_toed
4.892,61.612,1.364,two_toed
6.328,61.87,1.759,two_toed
5.228,60.214,2.113,two_toed
7.161,63.107,0.94,two_toed
6.474,64.658,1.382,two_toed
6.309,63.419,2.285,two_toed
6.443,67.091,1.456,two_toed
5.904,63.138,1.518,two_toed
9.295,62.168,3.46,two_toed
5.956,63.768,1.935,two_toed
6.982,62.186,1.963,two_toed
4.277,62.308,2.297,two_toed
8.227,62.92,1.822,two_toed
7.747,63.096,3.893,two_toed
5.866,62.649,2.257,two_toed
6.128,63.07,2.34,two_toed
5.026,62.564,1.127,two_toed
5.727,62.902,1.604,two_toed
6.406,61.467,3.097,two_toed
4.34,62.273,2.879,two_toed
6.656,62.056,0.918,two_toed
6.196,63.047,2.748,two_toed
4.265,62.962,1.756,two_toed
4.869,62.141,2.989,two_toed
5.511,61.707,2.545,two_toed
5.949,62.921,2.943,two_toed
5.291,64.08,0.587,two_toed
5.89,61.366,3.208,two_toed
6.189,62.347,2.817,two_toed
7.395,63.68,3.063,two_toed
4.164,62.864,2.857,two_toed
5.722,62.752,2.582,two_toed
6.578,61.163,1.848,two_toed
5.373,62.81,3.004,two_toed
4.889,62.391,1.534,two_toed
4.967,61.486,3.396,two_toed
5.049,62.393,2.498,two_toed
5.663,62.524,2.052,two_toed
6.092,61.454,4.08,two_toed
6.475,61.236,2.516,two_toed
5.369,64.73,2.538,two_toed
5.175,62.302,1.101,two_toed
6.647,64.251,2.265,two_toed
6.228,62.818,2.533,two_toed
7.117,63.343,1.809,two_toed
7.129,63.337,0.954,two_toed
6.916,62.989,1.598,two_toed
4.49,63.496,1.595,two_toed
4.724,61.551,0.471,two_toed
6.884,61.671,3.5,two_toed
6.164,62.707,3.457,two_toed
5.722,62.437,3.224,two_toed
5.998,61.279,2.51,two_toed
4.766,63.946,2.839,two_toed
5.133,63.888,3.482,two_toed
6.01,64.418,1.869,two_toed
5.742,61.383,2.479,two_toed
6.299,63.032,1.986,two_toed
6.061,61.66,0.758,two_toed
7.714,64.154,2.06,two_toed
6.342,61.953,3.264,two_toed
5.304,62.596,2.573,two_toed
5.965,63.824,3.528,two_toed
5.779,62.072,-0.7,two_toed
4.357,62.47,2.122,two_toed
4.922,61.917,1.2,two_toed
6.766,61.533,2.616,two_toed
6.476,61.442,2.391,two_toed
5.384,63.914,3.286,two_toed
6.114,63.279,3.694,two_toed
5.152,63.53,2.936,two_toed
5.813,61.843,2.76,two_toed
4.671,63.913,1.394,two_toed
6.68,63.895,0.647,two_toed
4.338,63.28,2.156,two_toed
6.008,61.457,4.497,two_toed
6.759,62.164,2.679,two_toed
6.414,64.043,3.979,two_toed
4.664,62.159,2.581,two_toed
6.873,61.607,3.913,two_toed
5.731,62.434,3.526,two_toed
6.236,62.456,2.915,two_toed
6.532,63.363,2.511,two_toed
6.731,65.104,3.436,two_toed
6.256,62.579,2.253,two_toed
5.542,62.453,1.167,two_toed
5.17,63.337,3.811,two_toed
5.75,64.826,0.855,two_toed
8.105,61.295,2.242,two_toed
5.235,63.232,1.762,two_toed
6.981,62.79,1.872,two_toed
6.578,63.176,0.869,two_toed
5.669,62.344,3.105,two_toed
4.596,63.956,1.484,two_toed
6.384,63.695,1.424,two_toed
5.169,63.486,3.047,two_toed
7.037,64.351,0.401,two_toed
5.455,62.788,2.179,two_toed
5.934,62.904,1.047,two_toed
5.24,61.965,3.231,two_toed
4.958,63.01,3.274,two_toed
8.251,61.952,3.814,two_toed
4.706,62.704,1.53,two_toed
5.33,62.053,2.228,two_toed
4.964,63.599,3.618,two_toed
4.208,64.831,0.098,two_toed
4.811,63.383,2.463,two_toed
7.945,61.935,3.261,two_toed
6.706,62.677,1.862,two_toed
6.44,64.108,3.14,two_toed
5.091,62.579,1.626,two_toed
5.806,64.319,3.538,two_toed
5.794,62.706,1.979,two_toed
5.527,64.022,2.744,two_toed
4.386,63.746,3.535,two_toed
5.265,64.146,4.918,two_toed
5.069,63.372,1.278,two_toed
5.214,62.71,3.022,two_toed
5.62,63.525,4.195,two_toed
8.716,64.246,2.34,two_toed
6.127,63.584,1.8,two_toed
3.875,61.802,2.395,two_toed
4.931,61.5,3.942,two_toed
6.844,61.656,1.844,two_toed
6.351,60.784,3.348,two_toed
5.001,63.617,0.781,two_toed
4.232,61.884,3.866,two_toed
4.136,62.733,1.237,two_toed
3.644,64.151,3.069,two_toed
5.642,63.027,1.532,two_toed
4.93,63.979,2.268,two_toed
5.896,62.959,2.48,two_toed
7.657,65.026,1.113,two_toed
5.367,63.125,2.935,two_toed
3.359,62.337,1.085,two_toed
6.442,63.086,2.644,two_toed
6.477,63.86,1.43,two_toed
5.123,62.879,0.387,two_toed
4.59,63.005,3.339,two_toed
6.86,64.084,1.455,two_toed
6.574,63.887,2.173,two_toed
5.223,65.485,4.107,two_toed
7.302,61.392,3.181,two_toed
5.846,63.472,2.11,two_toed
5.652,63.55,1.673,two_toed
8.173,62.64,1.517,two_toed
4.993,67.098,3.082,two_toed
7,60.382,2.19,two_toed
4.515,63.99,2.989,two_toed
5.871,63.23,2.244,two_toed
4.424,60.985,1.642,two_toed
4.275,61.973,2.376,two_toed
3.86,62.843,1.662,two_toed
7.587,63.333,2.666,two_toed
4.109,61.868,3.168,two_toed
6.355,63.404,1.808,two_toed
6.323,63.199,1.998,two_toed
5.707,63.988,0.08,two_toed
6.882,62.321,2.288,two_toed
6.248,63.488,1.964,two_toed
4.672,61.005,2.029,two_toed
5.562,63.963,3.072,two_toed
5.892,62.486,-0.413,two_toed
6.884,62.99,4.162,two_toed
7.414,63.472,1.75,two_toed
5.273,62.574,3.397,two_toed
7.094,63.18,-0.21,two_toed
6.265,64.101,2.908,two_toed
4.236,63.692,2.127,two_toed
4.744,62.678,2.871,two_toed
6.552,62.938,1.94,two_toed
5.136,63.626,3.521,two_toed
6.273,63.53,1.703,two_toed
6.204,60.859,3.111,two_toed
7.413,64.652,2.546,two_toed
7.511,63.125,2.236,two_toed
5.893,63.126,1.692,two_toed
6.826,61.728,3.417,two_toed
5.74,62.48,1.747,two_toed
3.911,63.538,3.191,two_toed
6.301,64.473,3.09,two_toed
6.136,64.028,2.293,two_toed
6.08,64.207,1.945,two_toed
6.731,63.998,2.764,two_toed
6.933,62.586,2.012,two_toed
4.05,63.771,1.157,two_toed
5.821,63.102,0.477,two_toed
5.077,62.91,1.404,two_toed
3.752,63.197,2.732,two_toed
6.043,63.261,3.171,two_toed
6.485,63.18,2.013,two_toed
4.974,62.182,1.15,two_toed
1.748,63.415,0.721,two_toed
5.566,62.663,2.222,two_toed
5.432,64.659,2.823,two_toed
5.668,61.977,1.899,two_toed
6.398,62.784,1.341,two_toed
4.972,64.723,1.608,two_toed
5.777,63.367,1.777,two_toed
6.619,63.414,3.044,two_toed
4.332,63.39,3.1,two_toed
4.529,63.744,3.191,two_toed
8.081,61.03,2.799,two_toed
4.819,63.979,1.378,two_toed
5.495,64.062,1.778,two_toed
4.839,63.344,3.321,two_toed
5.932,63.343,1.805,two_toed
4.919,61.527,1.748,two_toed
5.232,63.656,3.066,two_toed
5.452,63.537,0.201,two_toed
6.293,62.592,1.886,two_toed
5.699,61.703,3.549,two_toed
5.92,63.558,2.975,two_toed
6.783,62.546,3.381,two_toed
4.655,62.112,1.729,two_toed
5.191,64.34,2.524,two_toed
5.268,63.254,2.172,two_toed
8.422,64.199,1.264,two_toed
5.281,62.207,1.895,two_toed
4.941,62.723,2.838,two_toed
4.646,63.719,2.494,two_toed
5.796,62.902,2.337,two_toed
3.824,62.997,2.953,two_toed
6.195,63.73,3.213,two_toed
4.405,64.502,2.49,two_toed
7.666,64.253,4.109,two_toed
7.1,62.011,2.028,two_toed
5.963,63.795,4.499,two_toed
7.415,63.77,1.94,two_toed
7.053,63.378,0.38,two_toed
5.407,63.23,1.417,two_toed
2.755,61.405,2.138,two_toed
5.497,61.84,1.774,two_toed
5.004,63.807,0.889,two_toed
5.009,63.931,3.629,two_toed
4.765,61.567,2.276,two_toed
5.594,64.681,1.688,two_toed
6.236,62.565,0.306,two_toed
3.804,61.798,2.831,two_toed
6.135,63.493,4.347,two_toed
5.708,64.341,0.645,two_toed
2.801,62.214,3.174,two_toed
6.078,60.903,3.126,two_toed
4.638,63.246,2.885,two_toed
5.829,63.6,0.249,two_toed
4.798,61.788,2.222,two_toed
6.035,62.596,2.244,two_toed
6.181,63.25,1.591,two_toed
4.597,65.129,2.657,two_toed
6.584,62.391,1.067,two_toed
4.387,64.287,3.359,two_toed
5.703,62.429,2.342,two_toed
4.632,62.336,0.238,two_toed
6.368,62.87,2.239,two_toed
4.584,62.8,1.558,two_toed
6.3,61.144,2.427,two_toed
5.165,65.452,3.134,two_toed
5.95,62.871,0.84,two_toed
5.372,62.999,3.251,two_toed
4.953,62.918,2.575,two_toed
6.402,63.808,4.033,two_toed
6.244,63.425,2.326,two_toed
5.106,62.818,2.956,two_toed
5.748,64.08,0.862,two_toed
7.605,62.752,2.412,two_toed
5.569,61.353,3.528,two_toed
4.934,62.513,3.419,two_toed
5.63,62.926,1.085,two_toed
7.238,63.52,0.864,two_toed
4.384,63.17,3.162,two_toed
4.804,62.768,3.566,two_toed
6.919,63.228,3.724,two_toed
4.325,62.86,0.318,two_toed
6.057,63.93,2.135,two_toed
6.484,63.251,2.192,two_toed
5.851,62.409,2.61,two_toed
4.432,63.915,1.75,two_toed
4.079,62.57,1.686,two_toed
5.604,63.889,2.038,two_toed
3.95,64.412,3.723,two_toed
7.532,61.664,2.526,two_toed
6.317,63.19,1.913,two_toed
5.865,63.201,1.429,two_toed
6.43,65.006,3.233,two_toed
7.411,63.428,2.766,two_toed
6.513,63.166,3.106,two_toed
5.219,64.268,2.896,two_toed
6.519,63.942,1.531,two_toed
5.398,63.372,3.72,two_toed
3.451,62.504,0.143,two_toed
5.435,62.685,3.799,two_toed
6.863,63.394,1.319,two_toed
5.585,63.629,1.783,two_toed
4.446,62.641,4.472,two_toed
6.227,62.382,0.851,two_toed
7.215,61.761,2.495,two_toed
5.086,63.996,1.861,two_toed
4.976,63.265,1.942,two_toed
6.204,61.77,3.347,two_toed
5.817,61.906,1.094,two_toed
7.401,61.893,0.742,two_toed
5.902,61.786,1.494,two_toed
6.318,63.218,1.214,two_toed
6.233,63.731,2.796,two_toed
6.489,62.877,2.214,two_toed
6.649,62.541,2.44,two_toed
8.127,63.673,1.58,two_toed
5.616,65.108,3.463,two_toed
4.357,61.687,1.199,two_toed
4.81,63.353,1.719,two_toed
6.287,63.394,4.408,two_toed
5.435,65.304,1.972,two_toed
5.275,61.866,1.349,two_toed
6.713,64.306,1.531,two_toed
6.092,61.216,2.887,two_toed
7.757,64.668,1.175,two_toed
5.409,64.143,1.983,two_toed
5.655,63.771,3.802,two_toed
6.125,61.826,1.723,two_toed
5.155,62.89,2.155,two_toed
5.488,62.565,0.566,two_toed
7.423,61.37,2.391,two_toed
6.967,62.543,0.819,two_toed
4.794,64.73,2.111,two_toed
5.162,61.776,0.595,two_toed
7.117,63.474,2.148,two_toed
6.637,62.016,3.309,two_toed
6.259,62.922,2.964,two_toed
5.901,63.103,1.558,two_toed
4.853,62.957,1.052,two_toed
4.543,63.267,1.443,two_toed
5.112,63.853,1.916,two_toed
6.298,64.583,2.889,two_toed
5.836,62.725,2.05,two_toed
6.116,62.614,2.696,two_toed
4.874,64.417,2.963,two_toed
4.966,61.033,0.481,two_toed
6.348,61.467,3.425,two_toed
5.472,62.114,1.303,two_toed
5.992,62.638,1.212,two_toed
4.705,62.589,2.281,two_toed
5.685,64.366,3.814,two_toed
6.87,63.391,1.755,two_toed
5.629,66.047,1.681,two_toed
6.398,62.773,1.413,two_toed
5.63,61.412,3.177,two_toed
6.497,60.158,1.126,two_toed
6.43,63.222,0.667,two_toed
4.243,63.162,1.62,two_toed
4.618,63.423,3.031,two_toed
5.895,61.768,2.011,two_toed
4.997,64.349,3.512,two_toed
5.815,63.648,1.03,two_toed
6.308,63.8,2.719,two_toed
6.102,63.745,1.825,two_toed
7.191,62.701,0.969,two_toed
5.679,61.759,2.299,two_toed
5.751,62.328,2.793,two_toed
4.303,62.286,2.027,two_toed
5.403,62.545,1.667,two_toed
4.255,61.503,2.62,two_toed
4.031,64.731,2.355,two_toed
5.474,63.214,2.596,two_toed
6.297,63.34,0.663,two_toed
7.13,63.024,2.95,two_toed
6.029,63.372,-0.149,two_toed
5.856,62.052,2.166,two_toed
3.579,62.799,1.831,two_toed
6.18,62.788,3.212,two_toed
6.971,64.178,2.77,two_toed
5.969,65.257,2.927,two_toed
5.97,61.723,4.511,two_toed
6.401,63.365,1.876,two_toed
3.926,63.074,1.761,two_toed
6.22,64.146,1.455,two_toed
4.781,62.816,1.131,two_toed
5.143,65.227,0.805,two_toed
6.724,62.771,2.843,two_toed
6.939,64,1.4,two_toed
4.782,64.751,0.929,two_toed
6.229,64.241,2.516,two_toed
6.287,61.906,0.678,two_toed
6.788,63.68,2.894,two_toed
6.241,61.853,1.777,two_toed
4.982,63.629,3.437,two_toed
6.035,63.325,3.449,two_toed
5.933,63.84,2.642,two_toed
5.415,61.368,0.193,two_toed
4.905,61.396,3.116,two_toed
6.174,64.002,4.938,two_toed
6.513,61.716,1.994,two_toed
5.362,63.166,1.839,two_toed
5.252,62.934,1.393,two_toed
5.586,63.385,2.495,two_toed
5.614,62.037,2.134,two_toed
6.919,62.609,2.544,two_toed
5.323,61.779,2.899,two_toed
5.25,63.885,1.435,two_toed
8.068,62.716,3.412,two_toed
6.552,63.423,2.468,two_toed
5.693,63.933,3.991,two_toed
6.619,63.39,3.653,two_toed
5.583,64.822,3.317,two_toed
4.855,64.527,2.105,two_toed
5.264,63.149,0.874,two_toed
6.781,63.466,2.331,two_toed
5.268,63.097,1.459,two_toed
5.792,62.313,1.186,two_toed
6.868,61.222,2.109,two_toed
5.6,63.734,1.837,two_toed
6.158,63.63,-0.449,two_toed
5.155,63.332,3.217,two_toed
5.501,62.618,2.023,two_toed
7.182,62.692,2.886,two_toed
6.513,62.574,1.53,two_toed
5.918,61.455,2.408,two_toed
6.183,62.058,2.37,two_toed
7.462,63.6,2.125,two_toed
3.868,63.845,1.898,two_toed
6.212,62.679,0.242,two_toed
6.004,61.4,1.887,two_toed
6.824,63.1,-0.052,two_toed
5.679,63.387,1.444,two_toed
5.04,61.128,2.285,two_toed
5.125,60.778,2.041,two_toed
5.164,64.661,0.634,two_toed
6.461,61.514,1.103,two_toed
6.546,62.071,3.723,two_toed
5.459,61.676,1.677,two_toed
8.229,62.553,3.451,two_toed
6.538,62.412,1.04,two_toed
5.719,62.537,1.913,two_toed
6.642,63.389,2.599,two_toed
8.032,61.576,3.669,two_toed
5.967,61.266,0.292,two_toed
4.653,62.178,3.537,two_toed
5.965,63.494,1.364,two_toed
4.733,63.101,2.833,two_toed
3.494,62.754,3.509,two_toed
5.254,63.293,1.975,two_toed
6.021,62.083,2.489,two_toed
5.279,63.186,2.004,two_toed
5.385,63.034,1.905,two_toed
6.585,62.6,3.755,two_toed
4.801,62.325,1.208,two_toed
4.647,62.245,4.031,two_toed
5.602,64.091,1.748,two_toed
5.786,63.529,2.495,two_toed
5.655,64.265,2.265,two_toed
5.122,61.934,3.55,two_toed
6.185,62.514,3.416,two_toed
4.708,61.199,1.602,two_toed
5.799,64.169,2.605,two_toed
5.291,62.474,3.076,two_toed
5.643,62.402,1.168,two_toed
5.561,65.406,1.348,two_toed
5.095,62.526,1.961,two_toed
6.076,62.219,4.149,two_toed
4.171,62.876,1.848,two_toed
4.965,63.709,1.976,two_toed
7.199,64.124,3.588,two_toed
6.857,63.49,1.541,two_toed
3.825,61.664,2.058,two_toed
5.899,62.425,3.411,two_toed
6.004,61.025,2.49,two_toed
5.742,63.835,3.434,two_toed
4.888,61.261,2.861,two_toed
4.731,63.273,1.035,two_toed
5.846,63.336,2.283,two_toed
4.727,64.919,1.894,two_toed
7.439,64.122,2.953,two_toed
5.427,62.94,0.198,two_toed
6.695,63.471,1.287,two_toed
4.606,62.842,0.935,two_toed
5.47,63.573,2.304,two_toed
6.569,64.021,0.327,two_toed
5.828,61.973,2.536,two_toed
5.601,63.229,1.24,two_toed
6.641,61.734,2.994,two_toed
5.521,62.741,2.19,two_toed
3.008,62.031,0.773,two_toed
6.734,62.789,1.868,two_toed
7.147,63.904,2.506,two_toed
5.344,61.687,1.061,two_toed
5.892,62.421,3.187,two_toed
4.807,63.048,1.592,two_toed
5.332,61.673,2.158,two_toed
4.909,63.782,2.377,two_toed
5.699,64.283,2.119,two_toed
5.289,62.284,3.14,two_toed
6.856,63.994,1.616,two_toed
5.553,64.649,2.934,two_toed
6.835,62.87,3.128,two_toed
6.23,62.07,2.207,two_toed
5.156,61.274,1.788,two_toed
5.844,62.719,0.965,two_toed
5.4,63.812,1.773,two_toed
3.862,61.695,1.352,two_toed
5.041,61.745,2.557,two_toed
5.905,62.238,2.4,two_toed
5.987,63.257,2.147,two_toed
6.348,63.212,0.583,two_toed
5.773,61.769,3.026,two_toed
7.076,62.093,4.197,two_toed
5.999,62.362,2.018,two_toed
4.76,63.409,2.964,two_toed
5.983,64.806,2.215,two_toed
5.359,64.254,4.909,two_toed
6.567,64.238,1.927,two_toed
6.669,64.413,0.571,two_toed
3.811,63.089,3.054,two_toed
5.408,62.258,0.866,two_toed
4.27,63.078,2.439,two_toed
6.637,63.574,2.137,two_toed
7.045,63.466,0.686,two_toed
5.649,62.76,1.586,two_toed
7.672,63.885,0.551,two_toed
3.834,65.842,2.877,two_toed
6.678,64.041,1.468,two_toed
6.458,61.618,2.834,two_toed
6.72,63.542,0.35,two_toed
5.887,61.609,3.713,two_toed
5.911,62.779,2.546,two_toed
5.903,61.591,2.704,two_toed
8.031,62.843,1.565,two_toed
6.141,62.729,2.908,two_toed
3.545,62.809,2.262,two_toed
6.488,63.066,2.735,two_toed
5.512,60.909,2.261,two_toed
8.429,62.955,2.441,two_toed
4.187,62.227,2.882,two_toed
3.7,63.065,4.016,two_toed
6.443,62.503,1.999,two_toed
5.74,62.577,3.056,two_toed
4.875,63.737,1.922,two_toed
4.278,63.131,1.95,two_toed
3.935,62.25,2.222,two_toed
5.65,62.842,4.797,two_toed
7.089,63.263,2.663,two_toed
5.399,63.586,1.48,two_toed
5.861,63.019,2.359,two_toed
4.764,62.417,1.69,two_toed
5.925,63.712,3.199,two_toed
5.358,61.661,1.181,two_toed
4.982,64.691,2.137,two_toed
3.952,62.146,2.041,two_toed
4.746,61.386,1.508,two_toed
4.962,63.704,3.354,two_toed
7.642,61.405,3.011,two_toed
4.768,63.889,1.909,two_toed
4.647,62.735,0.842,two_toed
8.606,62.887,1.171,two_toed
6.097,62.765,2.598,two_toed
4.087,64.114,0.378,two_toed
5.602,64.688,2.176,two_toed
4.712,63.463,2.392,two_toed
5.856,61.703,2.751,two_toed
4.541,63.103,0.967,two_toed
6.093,63.623,1.086,two_toed
4.768,62.873,1.301,two_toed
6.456,64.3,1.653,two_toed
5.726,62.943,3.442,two_toed
3.817,61.515,1.866,two_toed
5.524,63.915,0.796,two_toed
4.458,62.316,2.127,two_toed
4.577,61.849,3.173,two_toed
6.627,63.774,0.835,two_toed
5.006,64.483,1.075,two_toed
7.259,60.916,2.87,two_toed
5.924,62.191,4.408,two_toed
6.789,63.188,2.335,two_toed
6.423,63.167,1.415,two_toed
5.399,62.922,2.196,two_toed
6.023,63.384,2.202,two_toed
5.254,61.918,3.009,two_toed
7.254,62.932,3.181,two_toed
5.866,64.21,1.57,two_toed
6.384,64.304,2.277,two_toed
5.475,62.675,2.181,two_toed
5.632,63.35,2.148,two_toed
6.973,63.274,2.899,two_toed
4.171,63.633,2.856,two_toed
4.25,61.756,2.019,two_toed
3.763,63.312,1.865,two_toed
6.798,63.572,3.177,two_toed
5.355,63.499,2.793,two_toed
6.134,63.831,2.844,two_toed
7.238,62.837,1.899,two_toed
6.117,64.292,1.086,two_toed
5.17,61.357,1.951,two_toed
6.204,62.558,1.588,two_toed
4.81,61.43,1.846,two_toed
4.815,64.292,3.938,two_toed
5.544,64.958,2.201,two_toed
4.368,62.661,3.672,two_toed
6.04,63.803,2.411,two_toed
5.79,62.691,2.218,two_toed
7.087,66.021,1.563,two_toed
5.628,64.609,0.071,two_toed
5.414,63.004,2.94,two_toed
7.67,64.443,0.913,two_toed
5.923,63.912,2.001,two_toed
5.533,64.021,1.067,two_toed
6.313,63.867,1.303,two_toed
6.578,64.56,2.542,two_toed
5.448,65.154,2.388,two_toed
4.84,63.832,0.093,two_toed
5.164,62.805,2.045,two_toed
5.419,62.556,2.419,two_toed
7.245,62.798,0.525,two_toed
6.308,62.338,3.35,two_toed
5.809,61.218,3.262,two_toed
4.292,64.593,2.672,two_toed
7.602,62.24,1.173,two_toed
6.005,64.04,4.492,two_toed
5.884,64.192,2.055,two_toed
6.29,64.307,2.499,two_toed
7.961,63.526,1.202,two_toed
5.301,64.344,4.085,two_toed
3.204,62.874,3.102,two_toed
6.973,64.306,2.405,two_toed
6.146,63.922,4.168,two_toed
4.322,61.345,0.915,two_toed
5.296,63.562,2.317,two_toed
3.777,64.823,3.802,two_toed
5.864,63.349,3.401,two_toed
5.868,62.96,2.973,two_toed
6.656,61.81,2.771,two_toed
4.073,63.89,0.945,two_toed
6.588,62.614,2.367,two_toed
6.867,62.305,3.204,two_toed
4.272,61.478,3.273,two_toed
5.984,63.486,2.336,two_toed
5.181,64.339,2.06,two_toed
6.02,64.545,1.218,two_toed
7.529,62.3,2.536,two_toed
6.26,62.789,2.867,two_toed
6.361,61.662,2.731,two_toed
6.512,62.75,0.866,two_toed
6.483,62.438,2.379,two_toed
6.375,61.521,2.007,two_toed
5.102,62.095,1.688,two_toed
5.126,61.857,1.988,two_toed
6.336,62.207,3.196,two_toed
5.669,60.886,3.435,two_toed
6.554,64.322,4.176,two_toed
4.723,61.1,1.839,two_toed
5.745,62.11,2.441,two_toed
6.076,60.876,0.982,two_toed
4.602,63.987,3.233,two_toed
5.796,64.393,1.84,two_toed
4.762,62.895,2.751,two_toed
6.511,61.2,3.26,two_toed
6.41,64.277,3.899,two_toed
5.539,62.667,3.717,two_toed
5.308,63.023,1.306,two_toed
5.97,63.963,1.704,two_toed
3.676,63.545,3.4,two_toed
6.851,62.498,3.185,two_toed
4.746,63.206,2.104,two_toed
6.609,63.159,2.549,two_toed
6.347,60.625,3.885,two_toed
4.149,62.192,2.135,two_toed
4.275,63.613,2.064,two_toed
7.657,63.739,2.031,two_toed
6.344,63.061,1.929,two_toed
5.481,63.61,4.487,two_toed
6.485,63.77,2.121,two_toed
4.832,62.765,2.862,two_toed
4.776,61.622,2.292,two_toed
6.268,62.031,3.063,two_toed
5.991,63.497,2.437,two_toed
6.61,62.934,2.213,two_toed
3.408,64.195,2.928,two_toed
4.879,65.673,1.154,two_toed
5.702,64.869,2.942,two_toed
6.819,64.369,0.915,two_toed
5.351,63.102,3.016,two_toed
4.583,61.667,0.573,two_toed
6.88,61.595,3.69,two_toed
4.038,62.586,3.326,two_toed
7.609,63.209,3.937,two_toed
5.86,64.339,2.178,two_toed
5.822,62.124,2.024,two_toed
5.623,62.648,3.27,two_toed
5.943,63.698,3.147,two_toed
6.154,62.459,1.54,two_toed
4.384,61.372,0.735,two_toed
5.237,62.573,1.728,two_toed
3.551,62.12,1.801,two_toed
5.594,61.702,2.313,two_toed
7.216,63.789,4.18,two_toed
5.764,62.375,1.911,two_toed
6.541,61.514,1.613,two_toed
5.857,64.224,2.452,two_toed
7.449,63.077,2.485,two_toed
6.926,64.646,3.437,two_toed
6.292,64.658,0.803,two_toed
5.684,64.685,1.292,two_toed
5.66,62.959,2.128,two_toed
6.052,63.181,1,two_toed
4.223,62.245,1.866,two_toed
7.309,62.505,0.69,two_toed
6.405,64.454,3.66,two_toed
6.168,62.65,3.403,two_toed
7.729,63.851,1.657,two_toed
5.515,62.378,3.155,two_toed
6.737,63.778,1.217,two_toed
5.938,61.953,1.96,two_toed
5.834,62.811,1.823,two_toed
3.487,61.073,1.64,two_toed
5.559,62.716,2.101,two_toed
4.005,62.697,0.462,two_toed
5.846,63.43,3.36,two_toed
5.502,63.974,2.233,two_toed
6.21,63.019,3.175,two_toed
4.777,63.918,2.001,two_toed
6.105,62.985,2.016,two_toed
7.196,62.35,4.271,two_toed
7.908,63.514,0.971,two_toed
5.701,61.089,2.051,two_toed
6.588,63.931,3.053,two_toed
6.337,64.28,3.147,two_toed
5.571,63.996,1.957,two_toed
4.15,63.336,3.568,two_toed
6.385,62.21,4.273,two_toed
6.61,61.535,1.853,two_toed
4.651,62.556,0.362,two_toed
3.792,63.014,1.418,two_toed
7.074,62.608,1.357,two_toed
5.525,62.327,1.085,two_toed
6.179,63.351,2.644,two_toed
7.162,65.018,2.608,two_toed
5.3,62.908,2.662,two_toed
6.859,62.126,2.725,two_toed
5.379,64.29,1.83,two_toed
6.553,64.221,0.556,two_toed
4.45,62.988,2.403,two_toed
6.633,61.787,1.989,two_toed
5.741,64.177,0.118,two_toed
5.504,64.965,2.19,two_toed
4.778,63.995,0.227,two_toed
3.769,62.904,-0.257,two_toed
6.94,62.25,2.36,two_toed
4.08,63.347,1.836,two_toed
6.163,61.582,1.767,two_toed
7.253,63.902,3.4,two_toed
6.231,62.689,0.766,two_toed
5.881,61.225,3.204,two_toed
7.565,63.622,2.961,two_toed
6.001,62.666,3.514,two_toed
5.133,63.392,3.635,two_toed
6.144,62.513,2.252,two_toed
6.025,62.193,2.049,two_toed
7.477,62.96,2.873,two_toed
6.695,63.323,2.435,two_toed
5.982,64.102,2.296,two_toed
5.495,62.832,2.486,two_toed
5.39,61.325,1.198,two_toed
7.094,62.472,0.506,two_toed
5.836,62.274,2.174,two_toed
6.361,63.662,0.441,two_toed
4.308,61.856,1.395,two_toed
5.043,64.143,1.575,two_toed
5.15,63.197,2.731,two_toed
5.038,61.138,2.007,two_toed
5.859,65.888,3.399,two_toed
6.553,62.868,2.33,two_toed
6.063,62.433,1.265,two_toed
7.116,62.619,1.884,two_toed
5.711,63.482,1.981,two_toed
4.225,62.185,1.015,two_toed
3.839,61.278,2.947,two_toed
5.839,62.886,2.6,two_toed
6.665,63.252,1.897,two_toed
5.972,63.167,2.586,two_toed
7.184,62.273,1.068,two_toed
4.658,62.651,1.919,two_toed
4.358,62.312,3.658,two_toed
6.475,62.966,1.12,two_toed
5.094,63.154,3.64,two_toed
3.698,62.838,2.433,two_toed
5.979,63.696,1.442,two_toed
5.463,63.181,3.14,two_toed
6.892,62.02,0.402,two_toed
5.255,64.203,3.267,two_toed
6.291,62.267,2.918,two_toed
6.293,61.496,4.133,two_toed
6.338,62.634,2.661,two_toed
7.225,62.806,2.992,two_toed
6.052,64.903,1.955,two_toed
5.647,62.964,1.824,two_toed
3.683,64.462,1.918,two_toed
7.43,63.459,3.305,two_toed
4.841,63.217,2.903,two_toed
