,claw_length_cm,size_cm,specie,tail_length_cm
3526,9.074,66.018,two_toed,-0.161
3527,11.381,65.517,two_toed,2.465
3528,10.242,66.589,two_toed,-0.134
3529,9.304,68.039,two_toed,-0.062
3530,8.257,65.894,two_toed,-0.91
3531,9.731,64.588,two_toed,2.275
3532,9.7,64.921,two_toed,-0.368
3533,6.631,64.641,two_toed,0.33
3534,8.768,67.509,two_toed,0.941
3535,8.267,67.68,two_toed,0.525
3536,8.654,65.67,two_toed,1.442
3537,7.427,65.605,two_toed,0.571
3538,8.007,65.753,two_toed,-0.163
3539,10.558,66.527,two_toed,0.669
3540,9.026,65.394,two_toed,-0.344
3541,10.525,65.792,two_toed,0.765
3542,8.962,67.816,two_toed,0.319
3543,8.432,65.35,two_toed,1.574
3544,8.544,65.311,two_toed,-0.143
3545,9.133,65.22,two_toed,1.253
3546,8.939,66.871,two_toed,0.322
3547,10.072,66.591,two_toed,0.836
3548,10.02,64.92,two_toed,0.004
3549,9.555,66.835,two_toed,-0.582
3550,10.218,66.824,two_toed,0.809
3551,10.987,65.741,two_toed,-0.089
3552,10.754,64.94,two_toed,-0.349
3553,8.309,65.974,two_toed,0.137
3554,10.655,64.161,two_toed,1.09
3555,10.158,67.281,two_toed,0.548
3556,9.073,64.971,two_toed,-0.142
3557,8.822,66.361,two_toed,-1.501
3558,7.624,67.171,two_toed,0.741
3559,8.8,66.693,two_toed,2.128
3560,8.337,67.058,two_toed,-0.239
3561,8.959,66.326,two_toed,-1.999
3562,8.364,65.661,two_toed,0.641
3563,9.868,65.158,two_toed,-0.34
3564,9.127,64.326,two_toed,-0.457
3565,10.048,65.882,two_toed,-1.147
3566,6.477,65.672,two_toed,-1.753
3567,7.863,64.841,two_toed,-0.428
3568,9.194,65.807,two_toed,-0.501
3569,8.549,64.911,two_toed,0.356
3570,9.567,66.254,two_toed,0.745
3571,9.353,65.438,two_toed,-0.424
3572,7.686,65.061,two_toed,0.516
3573,8.532,64.78,two_toed,-1.514
3574,11.367,66.628,two_toed,0.841
3575,9.424,66.303,two_toed,0.221
3576,9.512,66.119,two_toed,0.431
3577,7.482,65.859,two_toed,2.074
3578,10.607,65.631,two_toed,-1.154
3579,9.182,66.105,two_toed,0.273
3580,8.908,67.061,two_toed,0.298
3581,9.517,66.287,two_toed,0.951
3582,9.323,66.608,two_toed,-0.563
3583,10.082,66.505,two_toed,0.331
3584,7.953,68.571,two_toed,-0.015
3585,10.136,65.241,two_toed,0.171
3586,10.171,64.213,two_toed,-0.015
3587,7.435,64.951,two_toed,-0.515
3588,8.24,66.21,two_toed,0.347
3589,9.365,64.574,two_toed,0.602
3590,9.349,67.138,two_toed,0.598
3591,8.034,66.13,two_toed,2.494
3592,9.747,64.224,two_toed,-0.594
3593,8.459,65.486,two_toed,1.179
3594,9.159,65.108,two_toed,0.395
3595,8.136,66.148,two_toed,0.759
3596,9.165,66.124,two_toed,1.877
3597,6.909,67.929,two_toed,-0.615
3598,9.372,66.246,two_toed,-0.184
3599,7.919,66.954,two_toed,0.398
3600,10.48,65.11,two_toed,0.695
3601,8.113,65.592,two_toed,-0.881
3602,8.36,65.985,two_toed,0.882
3603,8.469,65.803,two_toed,-1.54
3604,6.49,65.113,two_toed,0.943
3605,8.505,67.005,two_toed,-0.038
3606,6.274,67.978,two_toed,0.439
3607,8.075,64.693,two_toed,0.634
3608,9.45,66.013,two_toed,-1.074
3609,10.214,65.536,two_toed,2.133
3610,8.715,66.024,two_toed,-0.242
3611,8.645,66.121,two_toed,-1.378
3612,7.249,66.479,two_toed,0.97
3613,8.246,66.371,two_toed,1.222
3614,9.025,67.244,two_toed,-0.247
3615,8.462,66.097,two_toed,1.988
3616,8.679,66.442,two_toed,0.827
3617,7.242,64.027,two_toed,1.677
3618,10.9,66.732,two_toed,-0.352
3619,8.793,67.51,two_toed,0.582
3620,8.836,65.266,two_toed,0.121
3621,8.538,65.671,two_toed,-1.112
3622,7.887,64.145,two_toed,0.79
3623,8.526,66.567,two_toed,-1.616
3624,8.327,67.751,two_toed,-0.26
3625,7.657,64.93,two_toed,1.184
3626,8.423,65.929,two_toed,-1.961
3627,6.797,66.507,two_toed,0.783
3628,8.706,66.044,two_toed,1.274
3629,8.602,65.126,two_toed,1.464
3630,8.288,66.989,two_toed,0.56
3631,9.131,66.284,two_toed,0.259
3632,7.465,65.615,two_toed,-0.288
3633,9.307,65.438,two_toed,1.188
3634,10.245,65.675,two_toed,0.049
3635,7.438,64.959,two_toed,-2.193
3636,9.433,66.504,two_toed,0.146
3637,9.127,67.035,two_toed,1.007
3638,8.58,66.695,two_toed,0.89
3639,8.842,67.865,two_toed,-0.081
3640,9.012,66.543,two_toed,0.445
3641,8.402,64.537,two_toed,1.539
3642,8.593,66.82,two_toed,0.797
3643,9.892,64.736,two_toed,-0.219
3644,8.975,67.149,two_toed,1.443
3645,9.976,63.851,two_toed,2.296
3646,9.97,64.62,two_toed,0.654
3647,8.535,66.268,two_toed,0.643
3648,9.329,67.79,two_toed,1.129
3649,10.168,67.787,two_toed,-0.779
3650,9.673,68.038,two_toed,1.295
3651,9.48,65.972,two_toed,1.07
3652,8.423,65.994,two_toed,-0.359
3653,9.091,66.604,two_toed,1.833
3654,9.268,66.515,two_toed,1.465
3655,8.391,66.532,two_toed,0.371
3656,8.482,68.752,two_toed,0.316
3657,8.94,65.099,two_toed,1.026
3658,10.276,66.304,two_toed,0.306
3659,8.783,66.843,two_toed,-2.893
3660,7.919,66.259,two_toed,0.424
3661,9.471,66.085,two_toed,0.307
3662,9.198,67.249,two_toed,-1.512
3663,7.818,66.799,two_toed,1.88
3664,7.742,65.795,two_toed,-0.038
3665,8.408,65.782,two_toed,2.652
3666,9.729,68.76,two_toed,0.988
3667,9.914,65.955,two_toed,-0.483
3668,8.88,66.947,two_toed,-0.872
3669,7.061,66.645,two_toed,1.838
3670,8.039,65.213,two_toed,-1.046
3671,9.396,65.724,two_toed,2.657
3672,9.769,64.644,two_toed,-0.051
3673,11.152,66.117,two_toed,0.625
3674,10.861,67.874,two_toed,-0.336
3675,7.64,65.648,two_toed,-0.599
3676,8.836,66.666,two_toed,-2.168
3677,8.302,67.385,two_toed,0.327
3678,9.108,66.535,two_toed,-0.863
3679,7.808,65.556,two_toed,0.968
3680,10.275,64.927,two_toed,0.117
3681,8.55,66.242,two_toed,0.435
3682,9.979,66.607,two_toed,2.644
3683,8.724,65.016,two_toed,-2.066
3684,9.336,65.765,two_toed,-0.657
3685,7.282,68.526,two_toed,2.136
3686,8.644,67.89,two_toed,-0.287
3687,8.914,66.706,two_toed,0.018
3688,8.28,65.073,two_toed,0.035
3689,10.702,67.146,two_toed,1.67
3690,8.118,66.355,two_toed,0.873
3691,10.463,66.716,two_toed,-0.787
3692,6.784,67.337,two_toed,1.725
3693,7.789,65.906,two_toed,-0.278
3694,8.556,64.746,two_toed,1.622
3695,9.412,65.885,two_toed,2.695
3696,8.338,65.745,two_toed,1.496
3697,7.944,66.293,two_toed,-0.471
3698,12.171,64.095,two_toed,0.861
3699,8.036,65.196,two_toed,1.892
3700,9.881,66.475,two_toed,0.479
3701,9.339,66.262,two_toed,2.338
3702,9.489,66.782,two_toed,-0.13
3703,9.141,66.529,two_toed,-0.644
3704,8.653,65.191,two_toed,-1.07
3705,8.265,65.238,two_toed,-2.468
3706,6.807,66.809,two_toed,0.059
3707,9.153,66.405,two_toed,-0.286
3708,8.593,66.267,two_toed,0.963
3709,8.988,65.164,two_toed,1.819
3710,8.582,65.917,two_toed,1.453
3711,9.979,64.783,two_toed,1.295
3712,11.104,66.964,two_toed,1.504
3713,7.596,64.798,two_toed,-0.55
3714,9.45,65.167,two_toed,0.14
3715,8.842,64.825,two_toed,2.509
3716,10.081,65.797,two_toed,0.889
3717,9.095,65.107,two_toed,-1.357
3718,6.862,66.157,two_toed,0.042
3719,8.349,65.289,two_toed,-0.611
3720,11.412,67.5,two_toed,-0.867
3721,9.37,65.489,two_toed,-0.544
3722,9.015,66.582,two_toed,0.773
3723,7.086,65.531,two_toed,1.336
3724,10.899,65.909,two_toed,0.065
3725,9.071,66.125,two_toed,0.733
3726,6.58,65.56,two_toed,0.859
3727,7.933,66.523,two_toed,-0.815
3728,10.354,64.546,two_toed,-0.34
3729,10.1,66.124,two_toed,0.729
3730,8.288,65.822,two_toed,0.49
3731,9.754,64.702,two_toed,-0.077
3732,9.808,66.032,two_toed,1.42
3733,8.693,65.16,two_toed,1.974
3734,9.858,65.517,two_toed,0.509
3735,8.542,67.751,two_toed,-0.428
3736,9.97,67.355,two_toed,0.519
3737,9.214,65.352,two_toed,-0.622
3738,8.228,65.422,two_toed,-1.799
3739,9.414,66.968,two_toed,0.964
3740,8.522,67.527,two_toed,0.719
3741,9.194,66.862,two_toed,0.215
3742,7.661,65.99,two_toed,-0.171
3743,9.726,65.193,two_toed,0.234
3744,8.247,65.753,two_toed,0.133
3745,10.375,67.889,two_toed,0.842
3746,10.588,65.178,two_toed,0.139
3747,8.089,66.592,two_toed,-0.635
3748,9.023,66.237,two_toed,-0.954
3749,7.979,65.537,two_toed,0.454
3750,8.655,66.64,two_toed,1.561
3751,11.024,65.276,two_toed,-0.567
3752,8.84,65.933,two_toed,0.117
3753,8.111,67.015,two_toed,-1.429
3754,9.754,64.747,two_toed,0.576
3755,10.278,64.969,two_toed,1.163
3756,9.203,66.469,two_toed,1.353
3757,10.063,65.978,two_toed,-0.072
3758,8.003,65.033,two_toed,0.88
3759,9.701,67.449,two_toed,1.28
3760,8.82,65.313,two_toed,-1.05
3761,9.414,67.559,two_toed,-0.234
3762,9.405,67.426,two_toed,1.402
3763,8.204,67.105,two_toed,1.261
3764,9.475,64.326,two_toed,-1.717
3765,8.382,65.815,two_toed,1.637
3766,8.148,66.526,two_toed,-0.467
3767,8.889,67.19,two_toed,-0.062
3768,10.874,63.96,two_toed,-0.403
3769,7.746,64.751,two_toed,0.766
3770,9.13,66.646,two_toed,0.302
3771,9.751,67.83,two_toed,0.667
3772,10.698,66.602,two_toed,-0.138
3773,8.249,66.81,two_toed,-0.135
3774,8.242,66.001,two_toed,1.024
3775,7.571,64.992,two_toed,-0.137
3776,8.82,65.679,two_toed,0.134
3777,7.13,65.979,two_toed,-1.817
3778,9.576,67.022,two_toed,1.213
3779,9.615,64.785,two_toed,0.442
3780,10.197,66.171,two_toed,-0.955
3781,8.174,65.952,two_toed,-0.453
3782,9.998,66.89,two_toed,1.07
3783,8.908,64.462,two_toed,-0.222
3784,8.298,65.42,two_toed,0.998
3785,7.269,66.578,two_toed,0.261
3786,9.21,66.306,two_toed,0.457
3787,9.994,67.406,two_toed,0.762
3788,8.497,65.867,two_toed,0.614
3789,10.274,65.51,two_toed,1.351
3790,8.915,65.585,two_toed,1.493
3791,8.94,66.693,two_toed,2.074
3792,9.925,67.298,two_toed,0.209
3793,9.157,65.694,two_toed,0.971
3794,8.784,65.115,two_toed,0.507
3795,7.088,68.444,two_toed,0.829
3796,8.877,64.646,two_toed,0.244
3797,9.611,66.939,two_toed,-0.401
3798,10.113,65.916,two_toed,1.294
3799,10.162,65.184,two_toed,-0.728
3800,11.031,64.703,two_toed,2.333
3801,8.606,66.777,two_toed,0.177
3802,5.579,61.937,two_toed,1.963
3803,5.342,63.655,two_toed,2.049
3804,6.67,63.755,two_toed,1.982
3805,3.702,62.912,two_toed,1.87
3806,4.577,61.706,two_toed,2.833
3807,5.996,63.473,two_toed,2.502
3808,5.674,63.95,two_toed,1.939
3809,5.03,64.051,two_toed,2.655
3810,5.744,61.734,two_toed,1.93
3811,5.17,62.108,two_toed,1.029
3812,6.478,63.068,two_toed,0.695
3813,6.592,63.355,two_toed,2.526
3814,4.85,61.954,two_toed,2.078
3815,4.438,62.297,two_toed,1.983
3816,5.117,63.979,two_toed,2.72
3817,7.402,63.387,two_toed,1.747
3818,4.335,63.397,two_toed,0.597
3819,6.65,62.422,two_toed,2.479
3820,6.354,63.951,two_toed,1.745
3821,5.313,61.671,two_toed,1.612
3822,6.178,61.785,two_toed,2.403
3823,5.335,61.773,two_toed,2.827
3824,6.553,62.327,two_toed,3.268
3825,6.617,61.303,two_toed,1.462
3826,5.351,60.225,two_toed,3.639
3827,5.384,61.231,two_toed,1.557
3828,3.882,61.476,two_toed,2.222
3829,6.235,62.678,two_toed,2.816
3830,4.689,64.691,two_toed,1.68
3831,3.995,61.184,two_toed,2.803
3832,6.721,64.064,two_toed,2.637
3833,6.866,62.937,two_toed,2.583
3834,6.297,63.03,two_toed,2.344
3835,5.726,62.187,two_toed,3.08
3836,8.054,65.801,two_toed,2.597
3837,5.299,63.077,two_toed,4.872
3838,7.141,62.705,two_toed,2.921
3839,4.654,63.477,two_toed,2.838
3840,6.474,63.247,two_toed,3.204
3841,6.543,62.709,two_toed,1.754
3842,7.349,63.248,two_toed,3.139
3843,4.624,63.182,two_toed,1.005
3844,6.496,62.364,two_toed,2.731
3845,6.524,62.495,two_toed,1.685
3846,6.546,63.624,two_toed,2.675
3847,5.692,63.163,two_toed,2.349
3848,5.015,65.183,two_toed,0.193
3849,5.42,60.827,two_toed,3.483
3850,7.269,62.622,two_toed,3.031
3851,4.184,61.314,two_toed,3.394
3852,5.346,61.614,two_toed,1.997
3853,3.678,62.699,two_toed,0.665
3854,4.968,62.593,two_toed,1.269
3855,6.672,64.459,two_toed,3.238
3856,5.742,63.604,two_toed,0.751
3857,5.617,61.211,two_toed,1.736
3858,6.197,62.472,two_toed,3.571
3859,4.672,62.422,two_toed,1.674
3860,6.879,64.256,two_toed,1.158
3861,7.648,62.989,two_toed,1.985
3862,6.403,61.739,two_toed,1.287
3863,5.373,63.196,two_toed,4.418
3864,6.474,62.69,two_toed,1.945
3865,6.393,62.77,two_toed,4.492
3866,6.292,62.629,two_toed,2.848
3867,4.377,63.684,two_toed,2.756
3868,6.738,63.993,two_toed,3.144
3869,5.363,64.634,two_toed,0.462
3870,6.834,64.109,two_toed,2.544
3871,6.683,63.856,two_toed,1.285
3872,4.425,62.702,two_toed,2.456
3873,5.677,62.465,two_toed,1.522
3874,5.716,62.409,two_toed,4.014
3875,5.579,63.089,two_toed,1.977
3876,7.328,61.694,two_toed,2.279
3877,5.479,63.023,two_toed,2.75
3878,4.23,62.967,two_toed,3.369
3879,6.14,63.275,two_toed,1.839
3880,4.761,61.406,two_toed,1.912
3881,7.015,62.948,two_toed,1.533
3882,5.983,63.732,two_toed,1.361
3883,4.874,62.868,two_toed,1.307
3884,5.435,63.051,two_toed,2.355
3885,6.126,62.314,two_toed,0.744
3886,5.377,62.019,two_toed,2.178
3887,4.161,63.71,two_toed,3.167
3888,4.404,64.597,two_toed,2.989
3889,5.134,63.757,two_toed,2.248
3890,4.983,62.43,two_toed,2.89
3891,4.943,61.448,two_toed,2.653
3892,5.473,63.022,two_toed,2.385
3893,4.718,65.738,two_toed,2.423
3894,5.408,63.155,two_toed,2.728
3895,6.934,63.208,two_toed,2.279
3896,7.535,63.209,two_toed,2.4
3897,5.727,63.22,two_toed,0.693
3898,6.146,61.991,two_toed,1.523
3899,4.059,64.728,two_toed,2.643
3900,5.555,63.692,two_toed,3.474
3901,5.684,62.156,two_toed,1.013
3902,4.147,61.441,two_toed,2.988
3903,4.103,61.929,two_toed,0.923
3904,5.705,62.865,two_toed,3.157
3905,5.617,63.042,two_toed,3.042
3906,5.955,61.227,two_toed,0.558
3907,4.654,62.685,two_toed,3.522
3908,7.525,63.203,two_toed,4.351
3909,7.434,62.991,two_toed,1.791
3910,5.362,63.559,two_toed,4.807
3911,3.625,62.316,two_toed,3.83
3912,6.593,63.405,two_toed,-0.51
3913,5.388,63.35,two_toed,1.274
3914,3.495,64.455,two_toed,1.146
3915,4.21,63.645,two_toed,3.268
3916,6.063,62.307,two_toed,2.48
3917,4.626,62.043,two_toed,1.74
3918,6.29,63.474,two_toed,1.98
3919,5.478,61.329,two_toed,3.14
3920,6.628,64.34,two_toed,4.072
3921,5.931,63.397,two_toed,2.524
3922,6.549,62.656,two_toed,1.465
3923,6.783,63.675,two_toed,1.66
3924,4.071,62.665,two_toed,0.131
3925,4.749,62.596,two_toed,2.071
3926,5.596,63.518,two_toed,2.633
3927,4.231,63.044,two_toed,1.396
3928,6.431,63.959,two_toed,1.958
3929,5.669,63.98,two_toed,1.491
3930,5.824,63.097,two_toed,3.513
3931,6.529,62.478,two_toed,2.975
3932,4.735,61.712,two_toed,2.138
3933,5.993,62.784,two_toed,3.21
3934,4.54,61.706,two_toed,2.229
3935,5.229,62.095,two_toed,1.761
3936,6.36,61.706,two_toed,0.728
3937,5.016,62.784,two_toed,0.98
3938,7.604,63.822,two_toed,1.137
3939,4.839,61.791,two_toed,2.106
3940,5.239,64.092,two_toed,2.006
3941,5.666,62.783,two_toed,2.795
3942,5.846,61.738,two_toed,2.326
3943,5.66,62.632,two_toed,2.215
3944,6.118,62.419,two_toed,0.284
3945,5.406,63.377,two_toed,2.552
3946,4.432,62.375,two_toed,2.146
3947,6.858,61.865,two_toed,1.59
3948,6.258,63.334,two_toed,2.204
3949,5.864,62.52,two_toed,2.801
3950,5.967,65.579,two_toed,0.55
3951,4.707,63.445,two_toed,1.753
3952,5.008,63.187,two_toed,3.148
3953,6.379,61.899,two_toed,2.019
3954,5.322,63.732,two_toed,2.467
3955,6.312,62.777,two_toed,1.177
3956,4.355,62.629,two_toed,3.707
3957,6.055,62.886,two_toed,1.861
3958,4.497,63.128,two_toed,3.064
3959,4.12,62.313,two_toed,3.49
3960,5.517,63.141,two_toed,3.117
3961,5.458,62.786,two_toed,1.248
3962,5.547,63.872,two_toed,2.199
3963,6.083,61.01,two_toed,2.171
3964,3.909,62.162,two_toed,5.201
3965,4.218,63.324,two_toed,2.215
3966,5.061,61.561,two_toed,2.931
3967,6.973,62.634,two_toed,0.472
3968,6.102,63.725,two_toed,2.286
3969,6.31,61.734,two_toed,2.01
3970,7.078,66.294,two_toed,1.219
3971,6.871,62.789,two_toed,3.38
3972,5.193,64.31,two_toed,0.468
3973,5.768,63.69,two_toed,1.744
3974,6.462,62.05,two_toed,5.087
3975,5.886,63.121,two_toed,3.166
3976,4.556,63.92,two_toed,3.706
3977,4.592,62.137,two_toed,3.347
3978,5.7,63.144,two_toed,2.581
3979,4.384,62.482,two_toed,2.59
3980,5.32,62.669,two_toed,1.975
3981,6.671,64.028,two_toed,5.032
3982,6.877,62.859,two_toed,1.798
3983,4.531,63.76,two_toed,1.444
3984,3.262,62.531,two_toed,2.238
3985,5.533,64.103,two_toed,2.067
3986,3.747,67.27,two_toed,1.16
3987,4.548,64.847,two_toed,0.966
3988,5.708,63.307,two_toed,2.497
3989,3.927,62.228,two_toed,2.259
3990,5.59,62.195,two_toed,2.902
3991,6.171,63.305,two_toed,3.427
3992,4.027,62.076,two_toed,1.778
3993,6.648,63.188,two_toed,2.902
3994,5.466,63.2,two_toed,0.975
3995,5.664,62.306,two_toed,1.514
3996,5.06,62.856,two_toed,1.944
3997,5.241,63.525,two_toed,3.231
3998,5.061,61.728,two_toed,3.127
3999,6.31,62.649,two_toed,2.516
4000,5.547,63.669,two_toed,1.976
4001,4.304,63.577,two_toed,3.349
4002,6.429,62.244,two_toed,1.258
4003,4.918,64.211,two_toed,3.638
4004,6.119,62.091,two_toed,3.098
4005,5.235,64.424,two_toed,0.822
4006,6.177,64.23,two_toed,2.965
4007,5.444,61.455,two_toed,4.548
4008,5.881,63.341,two_toed,1.494
4009,5.247,64.334,two_toed,1.399
4010,4.431,61.472,two_toed,1.564
4011,6.008,64.656,two_toed,1.522
4012,4.67,64.15,two_toed,2.219
4013,4.159,65.055,two_toed,3.689
4014,5.736,64.63,two_toed,3.745
4015,6.226,62.544,two_toed,2.548
4016,6.335,61.057,two_toed,0.688
4017,4.388,62.101,two_toed,2.219
4018,5.992,62.518,two_toed,3.95
4019,4.763,64.098,two_toed,1.88
4020,7.017,61.558,two_toed,2.635
4021,4.5,64.44,two_toed,2.16
4022,4.564,60.359,two_toed,2.122
4023,6.309,62.619,two_toed,2.08
4024,5.883,63.735,two_toed,2.791
4025,5.921,63.779,two_toed,3.19
4026,6.064,62.982,two_toed,0.351
4027,7.653,63.066,two_toed,1.982
4028,5.156,64.562,two_toed,2.037
4029,5.665,62.699,two_toed,1.761
4030,5.945,64.659,two_toed,2.818
4031,6.556,64.632,two_toed,0.845
4032,5.985,64.365,two_toed,1.45
4033,4.243,63.743,two_toed,1.341
4034,6.656,62.304,two_toed,2.92
4035,6.683,62.715,two_toed,2.822
4036,7.182,62.485,two_toed,3.195
4037,4.934,60.799,two_toed,2.876
4038,4.737,64.086,two_toed,2.043
4039,4.62,64.427,two_toed,4.298
4040,5.272,64.028,two_toed,2.787
4041,6.584,64.852,two_toed,0.707
4042,6.791,63.455,two_toed,2.535
4043,4.883,64.45,two_toed,1.348
4044,5.808,63.028,two_toed,0.814
4045,5.368,62.638,two_toed,2.976
4046,7.391,62.167,two_toed,3.673
4047,8.125,64.182,two_toed,1.055
4048,5.538,64.005,two_toed,1.523
4049,7.262,62.939,two_toed,3.405
4050,5.009,61.467,two_toed,3.58
4051,6.757,63.51,two_toed,2.171
4052,5.033,62.162,two_toed,3.677
4053,4.127,62.84,two_toed,2.333
4054,5.695,62.58,two_toed,2.319
4055,4.563,61.703,two_toed,0.285
4056,6.216,63.551,two_toed,1.746
4057,3.584,63.683,two_toed,1.791
4058,7.819,61.981,two_toed,2.812
4059,5.947,62.864,two_toed,1.929
4060,4.778,62.17,two_toed,2.191
4061,5.448,63.108,two_toed,2.78
4062,4.906,63.532,two_toed,2.291
4063,5.374,63.172,two_toed,1.587
4064,4.583,63.408,two_toed,1.874
4065,6.086,62.29,two_toed,0.845
4066,7.358,63.278,two_toed,0.866
4067,7.15,63.771,two_toed,3.799
4068,6.049,62.544,two_toed,2.422
4069,5.977,64.621,two_toed,3.1
4070,6.617,63.706,two_toed,0.986
4071,4.509,63.649,two_toed,2.219
4072,5.731,61.991,two_toed,1.876
4073,6.21,65.373,two_toed,3.368
4074,4.31,62.265,two_toed,0.773
4075,5.284,61.963,two_toed,2.247
4076,6.059,61.61,two_toed,1.648
4077,5.111,63.774,two_toed,1.672
4078,5.442,62.981,two_toed,1.075
4079,6.201,62.691,two_toed,3.092
4080,5.026,63.018,two_toed,2.4
4081,5.039,62.741,two_toed,0.114
4082,4.641,61.017,two_toed,2.627
4083,6.49,63.078,two_toed,4.195
4084,6.826,65.951,two_toed,2.058
4085,6.567,61.307,two_toed,1.781
4086,8.032,63.374,two_toed,3.32
4087,5.654,61.797,two_toed,2.41
4088,5.125,63.846,two_toed,1.379
4089,7.865,61.811,two_toed,2.613
4090,4.786,64.074,two_toed,1.766
4091,6.29,61.477,two_toed,3.489
4092,4.762,60.855,two_toed,0.847
4093,6.251,63.219,two_toed,3.077
4094,6.336,62.831,two_toed,3.866
4095,5.2,61.019,two_toed,1.465
4096,6.226,63.846,two_toed,1.972
4097,7.449,63.35,two_toed,2.571
4098,6.182,62.798,two_toed,1.176
4099,5.902,63.414,two_toed,2.072
4100,5.545,63.966,two_toed,1.634
4101,5.945,61.531,two_toed,1.156
4102,5.109,62.526,two_toed,3.791
4103,3.631,63.93,two_toed,1.46
4104,5.604,64.233,two_toed,2.687
4105,5.775,62.621,two_toed,2.486
4106,5.855,62.834,two_toed,2.434
4107,5.549,64.537,two_toed,1.249
4108,6.654,62.862,two_toed,0.292
4109,6.987,63.825,two_toed,3.989
4110,6.383,63.803,two_toed,1.595
4111,4.892,61.612,two_toed,1.364
4112,6.328,61.87,two_toed,1.759
4113,5.228,60.214,two_toed,2.113
4114,7.161,63.107,two_toed,0.94
4115,6.474,64.658,two_toed,1.382
4116,6.309,63.419,two_toed,2.285
4117,6.443,67.091,two_toed,1.456
4118,5.904,63.138,two_toed,1.518
4119,9.295,62.168,two_toed,3.46
4120,5.956,63.768,two_toed,1.935
4121,6.982,62.186,two_toed,1.963
4122,4.277,62.308,two_toed,2.297
4123,8.227,62.92,two_toed,1.822
4124,7.747,63.096,two_toed,3.893
4125,5.866,62.649,two_toed,2.257
4126,6.128,63.07,two_toed,2.34
4127,5.026,62.564,two_toed,1.127
4128,5.727,62.902,two_toed,1.604
4129,6.406,61.467,two_toed,3.097
4130,4.34,62.273,two_toed,2.879
4131,6.656,62.056,two_toed,0.918
4132,6.196,63.047,two_toed,2.748
4133,4.265,62.962,two_toed,1.756
4134,4.869,62.141,two_toed,2.989
4135,5.511,61.707,two_toed,2.545
4136,5.949,62.921,two_toed,2.943
4137,5.291,64.08,two_toed,0.587
4138,5.89,61.366,two_toed,3.208
4139,6.189,62.347,two_toed,2.817
4140,7.395,63.68,two_toed,3.063
4141,4.164,62.864,two_toed,2.857
4142,5.722,62.752,two_toed,2.582
4143,6.578,61.163,two_toed,1.848
4144,5.373,62.81,two_toed,3.004
4145,4.889,62.391,two_toed,1.534
4146,4.967,61.486,two_toed,3.396
4147,5.049,62.393,two_toed,2.498
4148,5.663,62.524,two_toed,2.052
4149,6.092,61.454,two_toed,4.08
4150,6.475,61.236,two_toed,2.516
4151,5.369,64.73,two_toed,2.538
4152,5.175,62.302,two_toed,1.101
4153,6.647,64.251,two_toed,2.265
4154,6.228,62.818,two_toed,2.533
4155,7.117,63.343,two_toed,1.809
4156,7.129,63.337,two_toed,0.954
4157,6.916,62.989,two_toed,1.598
4158,4.49,63.496,two_toed,1.595
4159,4.724,61.551,two_toed,0.471
4160,6.884,61.671,two_toed,3.5
4161,6.164,62.707,two_toed,3.457
4162,5.722,62.437,two_toed,3.224
4163,5.998,61.279,two_toed,2.51
4164,4.766,63.946,two_toed,2.839
4165,5.133,63.888,two_toed,3.482
4166,6.01,64.418,two_toed,1.869
4167,5.742,61.383,two_toed,2.479
4168,6.299,63.032,two_toed,1.986
4169,6.061,61.66,two_toed,0.758
4170,7.714,64.154,two_toed,2.06
4171,6.342,61.953,two_toed,3.264
4172,5.304,62.596,two_toed,2.573
4173,5.965,63.824,two_toed,3.528
4174,5.779,62.072,two_toed,-0.7
4175,4.357,62.47,two_toed,2.122
4176,4.922,61.917,two_toed,1.2
4177,6.766,61.533,two_toed,2.616
4178,6.476,61.442,two_toed,2.391
4179,5.384,63.914,two_toed,3.286
4180,6.114,63.279,two_toed,3.694
4181,5.152,63.53,two_toed,2.936
4182,5.813,61.843,two_toed,2.76
4183,4.671,63.913,two_toed,1.394
4184,6.68,63.895,two_toed,0.647
4185,4.338,63.28,two_toed,2.156
4186,6.008,61.457,two_toed,4.497
4187,6.759,62.164,two_toed,2.679
4188,6.414,64.043,two_toed,3.979
4189,4.664,62.159,two_toed,2.581
4190,6.873,61.607,two_toed,3.913
4191,5.731,62.434,two_toed,3.526
4192,6.236,62.456,two_toed,2.915
4193,6.532,63.363,two_toed,2.511
4194,6.731,65.104,two_toed,3.436
4195,6.256,62.579,two_toed,2.253
4196,5.542,62.453,two_toed,1.167
4197,5.17,63.337,two_toed,3.811
4198,5.75,64.826,two_toed,0.855
4199,8.105,61.295,two_toed,2.242
4200,5.235,63.232,two_toed,1.762
4201,6.981,62.79,two_toed,1.872
4202,6.578,63.176,two_toed,0.869
4203,5.669,62.344,two_toed,3.105
4204,4.596,63.956,two_toed,1.484
4205,6.384,63.695,two_toed,1.424
4206,5.169,63.486,two_toed,3.047
4207,7.037,64.351,two_toed,0.401
4208,5.455,62.788,two_toed,2.179
4209,5.934,62.904,two_toed,1.047
4210,5.24,61.965,two_toed,3.231
4211,4.958,63.01,two_toed,3.274
4212,8.251,61.952,two_toed,3.814
4213,4.706,62.704,two_toed,1.53
4214,5.33,62.053,two_toed,2.228
4215,4.964,63.599,two_toed,3.618
4216,4.208,64.831,two_toed,0.098
4217,4.811,63.383,two_toed,2.463
4218,7.945,61.935,two_toed,3.261
